title|col|wdl_url|ins_key|pub_key|dewey_dec_code|item_code|date|item_id
Haystacks. Russian Empire|col_110|https://www.wdl.org/en/item/4975|ins_1||633.914|prph|1909|15627
Haying. Russian Empire|col_110|https://www.wdl.org/en/item/4976|ins_1||633.914|prph|1909|15628
Haystack. Russian Empire|col_110|https://www.wdl.org/en/item/4977|ins_1||633.914|prph|1909|15629
Dinner during Haying. Russian Empire|col_110|https://www.wdl.org/en/item/4978|ins_1||331.914|prph|1909|15630
Haying, near Rest Time. Russian Empire|col_110|https://www.wdl.org/en/item/4979|ins_1||633.914|prph|1909|15631
Haying. Russian Empire|col_110|https://www.wdl.org/en/item/4980|ins_1||633.914|prph|1909|15632
Village of Leushino. Russian Empire|col_110|https://www.wdl.org/en/item/4981|ins_1||914|prph|1909|15633
Cornflowers in a Rye Field. Russian Empire|col_110|https://www.wdl.org/en/item/4982|ins_1||621.914|prph|1909|15634
Windmill. Russian Empire|col_110|https://www.wdl.org/en/item/4983|ins_1||621.914|prph|1909|15635
Entrance to the Grounds of Leushinskii Monastery for Women. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4984|ins_1||726.914|prph|1909|15636
Trinity Cathedral in the Leushinskii Monastery. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4985|ins_1||726.914|prph|1909|15637
Summer Cathedral in the Leushinskii Monastery. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4986|ins_1||726.914|prph|1909|15638
Church at an Almshouse. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4987|ins_1||726.914|prph|1909|15639
Church of John the Precursor. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4988|ins_1||726.914|prph|1909|15640
Residence for the Sisters of the Leushinskii Monastery. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4989|ins_1||726.914|prph|1909|15641
Leushinskii Women's School. Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4990|ins_1||727.914|prph|1909|15642
Residence of the Mother Superior. Leushinskii Monastery, Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4991|ins_1||726.914|prph|1909|15643
Mother Superior Taisiia on the Veranda. Leushinskii Monastery, Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/4992|ins_1||271.914|prph|1909|15644
"Hermitage of John the Theologian ""Krestik."" Russian Empire"|col_110|https://www.wdl.org/en/item/4993|ins_1||914|prph|1909|15645
Altar Image in the Church of John the Theologian. Russian Empire|col_110|https://www.wdl.org/en/item/4994|ins_1||203.914|prph|1909|15646
Assumption Hermitage. Russian Empire|col_110|https://www.wdl.org/en/item/4995|ins_1||914|prph|1909|15647
Cemetery at Assumption Hermitage. Russian Empire|col_110|https://www.wdl.org/en/item/4996|ins_1||393.914|prph|1909|15648
"On the Deckhouse of the Steamboat ""Sheksna"" of the Ministry of Communication and Transportation. Russian Empire"|col_110|https://www.wdl.org/en/item/4997|ins_1||914|prph|1909|15649
Haystack. Russian Empire|col_110|https://www.wdl.org/en/item/4998|ins_1||633.914|prph|1909|15650
Woodcutters on the Svir River. Russian Empire|col_110|https://www.wdl.org/en/item/4999|ins_1||674.914|prph|1909|15651
At Harvest Time. Russian Empire|col_110|https://www.wdl.org/en/item/5000|ins_1||633.914|prph|1909|15652
At Harvest Time. Russian Empire|col_110|https://www.wdl.org/en/item/5001|ins_1||633.914|prph|1909|15653
In Iasnaia Poliana|col_32|https://www.wdl.org/en/item/5002|ins_1||578.914|prph|1905|15654
In Iasnaia Poliana|col_32|https://www.wdl.org/en/item/5003|ins_1||386.914|prph|1908|15655
In the Urals|col_32|https://www.wdl.org/en/item/5004|ins_1||552.914|prph|1905|15656
In the Urals|col_32|https://www.wdl.org/en/item/5005|ins_1||728.914|prph|1905|15657
Bird Cherry Tree|col_32|https://www.wdl.org/en/item/5006|ins_1||580.914|prph|1905|15658
Sunset|col_32|https://www.wdl.org/en/item/5007|ins_1||778.914|prph|1905|15659
Sunset at the Sea|col_32|https://www.wdl.org/en/item/5008|ins_1||778.914|prph|1905|15660
Lilacs|col_32|https://www.wdl.org/en/item/5009|ins_1||582.914|prph|1905|15661
On the Ordezh River near the Siverskaia Station, Saint Petersburg Province|col_32|https://www.wdl.org/en/item/5010|ins_1||914|prph|1905|15662
Mill near the Town of Lugi i.e. Luga, Saint Petersburg Province|col_32|https://www.wdl.org/en/item/5011|ins_1||914|prph|1905|15663
Lilacs in a Park in Gatchina|col_32|https://www.wdl.org/en/item/5012|ins_1||582.914|prph|1905|15664
Peonies|col_32|https://www.wdl.org/en/item/5013|ins_1||582.914|prph|1905|15665
Lilacs|col_32|https://www.wdl.org/en/item/5014|ins_1||624.914|prph|1905|15666
Peonies|col_32|https://www.wdl.org/en/item/5015|ins_1||582.914|prph|1905|15667
Etruscan Vases in the Hermitage in Saint Petersburg|col_32|https://www.wdl.org/en/item/5016|ins_1||738.914|prph|1905|15668
Etruscan Vases in the Hermitage in Saint Petersburg|col_32|https://www.wdl.org/en/item/5017|ins_1||738.914|prph|1905|15669
Etruscan Vases in the Hermitage in Saint Petersburg|col_32|https://www.wdl.org/en/item/5018|ins_1||738.914|prph|1905|15670
Etruscan Vases in the Hermitage in Saint Petersburg|col_32|https://www.wdl.org/en/item/5019|ins_1||738.914|prph|1905|15671
In a Conservatory|col_32|https://www.wdl.org/en/item/5020|ins_1||631.914|prph|1905|15672
In a Conservatory|col_32|https://www.wdl.org/en/item/5021|ins_1||631.914|prph|1905|15673
Dangerous Liaisons||https://www.wdl.org/en/item/5022|ins_17||843|ms|1779/1881|15674
The Collection of Symbols: Explanation on Prevention in Matters of Guidance||https://www.wdl.org/en/item/5023|ins_59|pub_538|297.340|bk|1880|15675
Tales of the Prophets||https://www.wdl.org/en/item/5024|ins_59|pub_538|297|bk|1872|15676
Kurmy|col_32|https://www.wdl.org/en/item/5025|ins_1||391.914|prph|1905|15677
Locomotive and Coal Car at a Railroad Yard|col_32|https://www.wdl.org/en/item/5026|ins_1||625.914|prph|1905|15678
Interior Showing Exposed Brick and Column with Murals|col_32|https://www.wdl.org/en/item/5027|ins_1||246.914|prph|1905|15679
Study of a Girl|col_32|https://www.wdl.org/en/item/5028|ins_1||779.914|prph|1905|15680
On the Danube|col_32|https://www.wdl.org/en/item/5029|ins_1||728.914|prph|1905|15681
In Italy|col_32|https://www.wdl.org/en/item/5030|ins_1||914|prph|1905|15682
In Italy|col_32|https://www.wdl.org/en/item/5031|ins_1||779.914|prph|1905|15683
In Monrepos Park in Vyborg|col_32|https://www.wdl.org/en/item/5032|ins_1||914|prph|1905|15684
In Monrepos Park in Vyborg|col_32|https://www.wdl.org/en/item/5033|ins_1||725.914|prph|1905|15685
Vammelsu - Chernaia River|col_32|https://www.wdl.org/en/item/5034|ins_1||914|prph|1905|15686
City of Petrozavodsk. General View from Onega Lake|col_113|https://www.wdl.org/en/item/5035|ins_1||914|prph|1915|15687
Cathedral in Petrozavodsk|col_113|https://www.wdl.org/en/item/5036|ins_1||726.914|prph|1915|15688
Petrozavodsk. Chapel Built by Peter the Great|col_113|https://www.wdl.org/en/item/5037|ins_1||726.914|prph|1905|15689
Place Where the Palace of Peter the Great Stood in the Petrozavodsk Park|col_113|https://www.wdl.org/en/item/5038|ins_1||914|prph|1915|15690
Church in Petrozavodsk|col_113|https://www.wdl.org/en/item/5039|ins_1||726.914|prph|1915|15691
Petrozavodsk. General View of the Factory|col_113|https://www.wdl.org/en/item/5040|ins_1||725.914|prph|1915|15692
Petrozavodsk Station on the Olonetsk Railroad|col_113|https://www.wdl.org/en/item/5041|ins_1||385.914|prph|1915|15693
Petrozavodsk. General View from the Railroad|col_113|https://www.wdl.org/en/item/5042|ins_1||726.914|prph|1915|15694
Curve, near the Petrozavodsk Station|col_113|https://www.wdl.org/en/item/5043|ins_1||625.914|prph|1915|15695
Approach to the Railroad Bridge over the Lososinka River near the Petrozavodsk Station on the Murmansk Railway|col_113|https://www.wdl.org/en/item/5044|ins_1||625.914|prph|1915|15696
Same Bridge from the Side. Railroad Bridge over the Lososinka River, Petrozavodsk|col_113|https://www.wdl.org/en/item/5045|ins_1||914|prph|1915|15697
Railroad Bridge on the Murmansk Railway|col_113|https://www.wdl.org/en/item/5046|ins_1||625.914|prph|1915|15698
Petrozavodsk Station on the Murmansk Railway|col_113|https://www.wdl.org/en/item/5047|ins_1||385.914|prph|1915|15699
Petrozavodsk. General View from the Station on the Murmansk Railway|col_113|https://www.wdl.org/en/item/5048|ins_1||914|prph|1915|15700
On the Handcar outside Petrozavodsk on the Murmansk Railway|col_113|https://www.wdl.org/en/item/5049|ins_1||385.914|prph|1915|15701
General View of the Petrozavodsk Station on the Olenetsk Railroad|col_113|https://www.wdl.org/en/item/5050|ins_1||385.914|prph|1915|15702
Railroad Bridge over the Shuia River|col_113|https://www.wdl.org/en/item/5051|ins_1||914|prph|1915|15703
Shuia River|col_113|https://www.wdl.org/en/item/5052|ins_1||914|prph|1915|15704
Detail of the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5053|ins_1||914|prph|1915|15705
Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5054|ins_1||914|prph|1915|15706
Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5055|ins_1||914|prph|1915|15707
Pavilion near the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5056|ins_1||914|prph|1915|15708
Rapids on the Suna River|col_113|https://www.wdl.org/en/item/5057|ins_1||914|prph|1915|15709
Pavilion near the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5058|ins_1||914|prph|1915|15710
Study near the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5059|ins_1||914|prph|1915|15711
Dacha near Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5060|ins_1||728.914|prph|1915|15712
Near the Kivach Waterall. Suna River|col_113|https://www.wdl.org/en/item/5061|ins_1||728.914|prph|1915|15713
Side View of the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5062|ins_1||914|prph|1915|15714
District Council Bridge near the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5063|ins_1||914|prph|1915|15715
Chapel from the Time of Peter the Great, near Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5064|ins_1||726.914|prph|1915|15716
Study. In the Forest near the Kivach Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5065|ins_1||914|prph|1915|15717
Suna River before the Kivach Waterfall|col_113|https://www.wdl.org/en/item/5066|ins_1||914|prph|1915|15718
Suna River near the Voronovo Lake|col_113|https://www.wdl.org/en/item/5067|ins_1||914|prph|1915|15719
Mugan. Good Cotton, but in the Central Part Empty Spaces, Due to Solonetz, Can Be Seen. Nikolaevka|col_22|https://www.wdl.org/en/item/5068|ins_1||633.914|prph|1905|15720
Mugan. Solonetz. Cotton, Sparse and Poor Quality. In the Background, It Is Either Drying or Gone. Nikolaevka|col_22|https://www.wdl.org/en/item/5069|ins_1||633.914|prph|1905|15721
Mugan. On the Left Good Cotton. There Is None on the Right. And Even Though the Second Side Has Been Manured, Solonetz Is Spreading, since Last Year Was the Reverse. Nikolaevka|col_22|https://www.wdl.org/en/item/5070|ins_1||633.914|prph|1905|15722
Mugan. Nikolaevka. In the Garden of a Settler. Pomegranates.|col_22|https://www.wdl.org/en/item/5071|ins_1||580.914|prph|1905|15723
Mugan. Cotton in Bloom. White the First Day, Red the Second Day|col_22|https://www.wdl.org/en/item/5072|ins_1||633.914|prph|1905|15724
Mugan. Settler's Courtyard. Ovens for Preparing Food in the Courtyard|col_22|https://www.wdl.org/en/item/5073|ins_1||914|prph|1905|15725
Mugan. Strip of Cotton, Destroyed by Locusts. Settlement of Grafovka|col_22|https://www.wdl.org/en/item/5074|ins_1||633.914|prph|1905|15726
Mugan. Kura River. Boundry between Mugan and Shirvan Steppes. The First - on the Left. The Right Bank - Karochal's Estate|col_22|https://www.wdl.org/en/item/5075|ins_1||914|prph|1905|15727
Mugan. Petropavlovskoe. Construction of the Bogau Cotton Mill|col_22|https://www.wdl.org/en/item/5076|ins_1||725.914|prph|1905|15728
Mugan. Church in the Settlement of Petropavlovskoe|col_22|https://www.wdl.org/en/item/5077|ins_1||726.914|prph|1905|15729
Mugan. General View of Petropavlovskoe (And Kura River from Northwest)|col_22|https://www.wdl.org/en/item/5078|ins_1||307.914|prph|1905|15730
Samedov Cotton Plant. Petropavlovskoe. Mugan Steppe|col_22|https://www.wdl.org/en/item/5079|ins_1||725.914|prph|1905|15731
General View of Kura River with Petropavlovskoe Settlement. Mugan Steppe|col_22|https://www.wdl.org/en/item/5080|ins_1||914|prph|1905|15732
Watermelons. An Import along the Kura River in Petropavlovskoe. Mugan Steppe|col_22|https://www.wdl.org/en/item/5081|ins_1||914|prph|1905|15733
Type of Settler's Home in Petropavlovskoe. In the Background a Mosque. Mugan Steppe|col_22|https://www.wdl.org/en/item/5082|ins_1||728.914|prph|1905|15734
Confluence of Araksa River and Kura River at Petropavlovskoe. Mugan Steppe|col_22|https://www.wdl.org/en/item/5083|ins_1||914|prph|1905|15735
Navigable Stretch of the Kura River at Petropavlovskoe. A Dock. Mugan Steppe|col_22|https://www.wdl.org/en/item/5084|ins_1||914|prph|1905|15736
Near Samarkand. Study|col_37|https://www.wdl.org/en/item/5085|ins_1||914|prph|1905|15737
Field of White Durra, near Samarkand|col_37|https://www.wdl.org/en/item/5086|ins_1||633.914|prph|1905|15738
Village. On the Outskirts of Samarkand|col_37|https://www.wdl.org/en/item/5087|ins_1||728.914|prph|1905|15739
At the Saliuktin Mines. On the Outskirts of Samarkand|col_37|https://www.wdl.org/en/item/5088|ins_1||636.914|prph|1905|15740
At the Saliuktin Mines. On the Outskirts of Samarkand|col_37|https://www.wdl.org/en/item/5089|ins_1||914|prph|1905|15741
Observing a Solar Eclipse on January 1, 1907, near the Cherniaevo Station in the Tian-Shan Mountains above the Saliuktin Mines. Golodnaia Steppe|col_37|https://www.wdl.org/en/item/5090|ins_1||523.915|prph|1/14/1907|15742
Pashazada Irrigation Canal, Supplying Water to the Estate of the Grand Duke Nikolai Konstantinovich. Golodnaia Steppe|col_37|https://www.wdl.org/en/item/5091|ins_1||630.914|prph|1905|15743
Testing Field of the Ministry of Agriculture and State Property. Golodnaia Steppe|col_37|https://www.wdl.org/en/item/5092|ins_1||630.914|prph|1905|15744
Rainbow|col_111|https://www.wdl.org/en/item/5093|ins_1||914|prph|1912|15745
Rafailovo Assumption Women's Community in Ialutorovsk District in Isetsk Volost|col_111|https://www.wdl.org/en/item/5094|ins_1||726.914|prph|1912|15746
View of Rafailovo Assumption Community from the Banks of the Iset River|col_111|https://www.wdl.org/en/item/5095|ins_1||726.914|prph|1912|15747
Iset River at the Rafailovo Community|col_111|https://www.wdl.org/en/item/5096|ins_1||914|prph|1912|15748
Village of Rafailovo|col_111|https://www.wdl.org/en/item/5097|ins_1||914|prph|1912|15749
Village of Tersiutskoe and the Iset River|col_111|https://www.wdl.org/en/item/5098|ins_1||914|prph|1912|15750
Iset River at the Village of Tersiutskoe|col_111|https://www.wdl.org/en/item/5099|ins_1||914|prph|1912|15751
Suna River at the Girvas Waterfall|col_113|https://www.wdl.org/en/item/5100|ins_1||914|prph|1915|15752
Suna River before the Kivach Waterfall|col_113|https://www.wdl.org/en/item/5101|ins_1||914|prph|1915|15753
Study. Near the Girvas Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5102|ins_1||914|prph|1915|15754
Girvas Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5103|ins_1||914|prph|1915|15755
Study near the Por-Porog Waterfall. Suna River|col_113|https://www.wdl.org/en/item/5104|ins_1||914|prph|1915|15756
Racks for Drying Hay near the Suna River|col_114|https://www.wdl.org/en/item/5105|ins_1||631.914|prph|1915|15757
Railroad Bridge at the Mouth of the Suna River|col_113|https://www.wdl.org/en/item/5106|ins_1||914|prph|1915|15758
Fish Smoking Factory|col_113|https://www.wdl.org/en/item/5107|ins_1||639.914|prph|1915|15759
Railroad Dam at the Lizhma Station|col_113|https://www.wdl.org/en/item/5108|ins_1||625.914|prph|1915|15760
Same Railroad Dam at Lizhma Station. General View|col_113|https://www.wdl.org/en/item/5109|ins_1||625.914|prph|1915|15761
Quarry near Kannesemga (i.e., Kiappeselga) Station|col_113|https://www.wdl.org/en/item/5110|ins_1||622.914|prph|1915|15762
Barracks of the Austrian Prisoners of War near the Kannesemga (i.e., Kiappeselga) Station|col_113|https://www.wdl.org/en/item/5111|ins_1||914.940|prph|1915|15763
Railroad Depot at the Kannesemga (i.e., Kiappeselga) Station|col_113|https://www.wdl.org/en/item/5112|ins_1||385.914|prph|1915|15764
Baling Machine for Hay|col_113|https://www.wdl.org/en/item/5113|ins_1||631.914|prph|1915|15765
Austrian Prisoners of War near a Barrack, near Kiappeselga|col_113|https://www.wdl.org/en/item/5114|ins_1||914.940|prph|1915|15766
Village of Shaidoma|col_113|https://www.wdl.org/en/item/5115|ins_1||726.914|prph|1915|15767
Church in the Village of Shaidoma|col_113|https://www.wdl.org/en/item/5116|ins_1||726.914|prph|1915|15768
Water Pump at the Kannesemga (i.e., Kiappeselga) Station|col_113|https://www.wdl.org/en/item/5117|ins_1||914|prph|1915|15769
View of a Railroad near Kannesemga|col_113|https://www.wdl.org/en/item/5118|ins_1||625.914|prph|1915|15770
Kannesemga (i.e., Kiappeselga) Creek|col_113|https://www.wdl.org/en/item/5119|ins_1||914|prph|1915|15771
Tilled Field, near Kannesemga|col_113|https://www.wdl.org/en/item/5120|ins_1||914|prph|1915|15772
Old Church in the Village of Kannesemga (i.e. Kiappeselga)|col_113|https://www.wdl.org/en/item/5121|ins_1||726.914|prph|1915|15773
Same an Old Church in the Village of Kannesemga (i.e. Kiappeselga)|col_113|https://www.wdl.org/en/item/5122|ins_1||726.914|prph|1915|15774
