Place,item_id,place_id
 Colombia ,19598,42640
 Colombia ,19599,42641
 Colombia ,19600,42642
 Colombia ,19601,42643
 Colombia ,19602,42644
 Colombia ,19603,42645
 Colombia ,19604,42646
 Colombia ,19605,42647
 Colombia ,19606,42648
 Colombia ,19607,42649
 Colombia ,19608,42650
 Colombia ,19609,42651
 Colombia ,19610,42652
 Colombia ,19611,42653
 Colombia ,19612,42654
 Colombia ,19613,42655
 Colombia ,19614,42656
 Colombia ,19615,42657
 Colombia ,19616,42658
 Colombia ,19617,42659
 Colombia ,19618,42660
 Colombia ,19619,42661
 Colombia ,19620,42662
 Colombia ,19621,42663
 Colombia ,19622,42664
 Colombia ,19623,42665
 Colombia ,19624,42666
 Colombia ,19625,42667
 Colombia ,19626,42668
 Colombia ,19627,42669
 Colombia ,19628,42670
 Colombia ,19629,42671
 Colombia ,19630,42672
 Colombia ,19631,42673
 Colombia ,19632,42674
 Colombia ,19633,42675
 Colombia ,19634,42676
 Colombia ,19635,42677
 Colombia ,19636,42678
 Colombia ,19637,42679
 Colombia ,19638,42680
 Colombia ,19639,42681
 Colombia ,19640,42682
 Colombia ,19641,42683
 Colombia ,19642,42684
 Colombia ,19643,42685
 Colombia ,19644,42686
 Colombia ,19645,42687
 Colombia ,19646,42688
 Colombia ,19647,42689
 Colombia ,19648,42690
 Colombia ,19649,42691
 Colombia ,19650,42692
 Colombia ,19651,42693
 Colombia ,19652,42694
 Colombia ,19653,42695
 Colombia ,19654,42696
 Colombia ,19655,42697
 Colombia ,19656,42698
 Colombia ,19657,42699
 Colombia ,19658,42700
 Colombia ,19659,42701
 Colombia ,19660,42702
 Colombia ,19661,42703
 Colombia ,19662,42704
 Colombia ,19663,42705
 Colombia ,19664,42706
 Colombia ,19665,42707
 Colombia ,19666,42708
 Colombia ,19667,42709
 Colombia ,19668,42710
 Colombia ,19669,42711
 Colombia ,19670,42712
 Colombia ,19671,42713
 Colombia ,19672,42714
 Colombia ,19673,42715
 Colombia ,19674,42716
 Colombia ,19675,42717
 Colombia ,19676,42718
 Colombia ,19677,42719
 Colombia ,19678,42720
 Colombia ,19679,42721
 Colombia ,19680,42722
 Colombia ,19681,42723
 Colombia ,19682,42724
 Finland ,19683,42725
 France ,19684,42726
 Austria|Europe ,19685,42727
 Czech Republic,19686,42728
 Germany ,19687,42729
 France,19688,42730
 Czech Republic,19689,42731
 Bosnia and Herzegovina,19690,42732
 Russian Federation|Middle East and North Africa ,19691,42733
 Bosnia and Herzegovina|Europe ,19692,42734
 Russian Federation,19693,42735
 Lithuania|Europe ,19694,42736
 China|East Asia ,19695,42737
 Hungary|Europe ,19696,42738
 Germany ,19697,42739
 Belgium|Europe ,19698,42740
 Albania|Europe ,19699,42741
 Montenegro,19701,42742
 United States of America ,19702,42743
 Belgium|Europe ,19703,42744
 Japan|Europe ,19704,42745
 Slovakia,19705,42746
 Slovenia,19706,42747
 Ukraine,19707,42748
 Czech Republic|Europe ,19708,42749
 Ethiopia,19709,42750
 Poland,19710,42751
 Moldova|Europe ,19711,42752
 Romania|Europe ,19712,42753
 Austria ,19713,42754
 Estonia|Europe ,19714,42755
 Croatia,19715,42756
 China|Europe ,19716,42757
 France ,19717,42758
 Croatia|Europe ,19718,42759
 Luxembourg|Europe ,19719,42760
 Belgium,19720,42761
 France ,19721,42762
 France ,19722,42763
 Poland,19723,42764
 Poland,19724,42765
 Belgium|Europe ,19725,42766
 Romania,19726,42767
 Belarus|Europe ,19727,42768
 France ,19728,42769
 France ,19729,42770
 Norway ,19730,42771
 China ,19731,42772
 France ,19732,42773
 Croatia|Europe ,19733,42774
 Israel,19734,42775
 India,19735,42776
" Iran, Islamic Republic of",19736,42777
 Afghanistan|Central and South Asia ,19737,42778
 India ,19738,42779
 Afghanistan|Central and South Asia ,19739,42780
 Turkey,19742,42781
 Myanmar ,19743,42782
 Afghanistan,19744,42783
 Somalia,19745,42784
 Morocco,19746,42785
 Algeria ,19747,42786
 Germany ,19748,42787
 Japan,19749,42788
 Ghana,19750,42789
 South Africa,19752,42790
 India ,19753,42791
 Yemen,19754,42792
 Cuba,19755,42793
 Dominican Republic ,19756,42794
 Uganda|Europe ,19757,42795
 Uganda|Europe ,19758,42796
 Uganda,19760,42797
 Uganda,19761,42798
 Kenya|Africa ,19762,42799
 Kenya|Africa ,19763,42800
 Kenya|Africa ,19764,42801
 Kenya|Africa ,19765,42802
 Russian Federation,19766,42803
 United States of America ,19767,42804
 United States of America ,19768,42805
 United States of America ,19769,42806
 United States of America ,19770,42807
 United States of America ,19771,42808
 United States of America ,19772,42809
 United States of America ,19773,42810
 United States of America ,19774,42811
 United States of America ,19775,42812
 United States of America ,19776,42813
 United States of America ,19777,42814
 United States of America ,19778,42815
 United States of America ,19779,42816
 United States of America ,19780,42817
 United States of America ,19781,42818
 United States of America ,19782,42819
 United States of America ,19783,42820
 United States of America ,19784,42821
 United States of America ,19785,42822
 United States of America ,19786,42823
 United States of America ,19787,42824
 United States of America ,19788,42825
 United States of America ,19789,42826
 United States of America ,19790,42827
 United States of America ,19791,42828
 United States of America ,19792,42829
 United States of America ,19793,42830
 United States of America ,19794,42831
 United States of America ,19795,42832
 United States of America ,19796,42833
 United States of America ,19797,42834
 United States of America ,19798,42835
 United States of America ,19799,42836
 United States of America ,19800,42837
 United States of America ,19801,42838
 United States of America ,19802,42839
 United States of America ,19803,42840
 United States of America ,19804,42841
 United States of America ,19805,42842
 United States of America ,19806,42843
 United States of America ,19807,42844
 United States of America ,19808,42845
 United States of America ,19809,42846
 United States of America ,19810,42847
 United States of America ,19811,42848
 United States of America ,19812,42849
 United States of America ,19813,42850
 United States of America ,19814,42851
 United States of America ,19815,42852
 United States of America ,19816,42853
 United States of America ,19817,42854
 United States of America ,19818,42855
 United States of America ,19819,42856
 United States of America ,19820,42857
 United States of America ,19821,42858
 United States of America ,19822,42859
 United States of America ,19823,42860
 United States of America ,19824,42861
 United States of America ,19825,42862
 United States of America ,19826,42863
 United States of America ,19827,42864
 United States of America ,19828,42865
 United States of America ,19829,42866
 United States of America ,19830,42867
 United States of America ,19831,42868
 United States of America ,19832,42869
 United States of America ,19833,42870
 United States of America ,19834,42871
 United States of America ,19835,42872
 United States of America ,19836,42873
 United States of America ,19837,42874
 United States of America ,19838,42875
 United States of America ,19839,42876
 United States of America ,19840,42877
 United States of America ,19841,42878
 United States of America ,19842,42879
 United States of America ,19843,42880
 United States of America ,19844,42881
 United States of America ,19845,42882
 United States of America ,19846,42883
 United States of America ,19847,42884
 United States of America ,19848,42885
 United States of America ,19849,42886
 United States of America ,19850,42887
 United States of America ,19851,42888
 United States of America ,19852,42889
 United States of America ,19853,42890
 United States of America ,19854,42891
 United States of America ,19855,42892
 United States of America ,19856,42893
 United States of America ,19857,42894
 United States of America ,19858,42895
 United States of America ,19859,42896
 United States of America ,19860,42897
 United States of America ,19861,42898
 United States of America ,19862,42899
 United States of America ,19863,42900
 United States of America ,19864,42901
 United States of America ,19865,42902
 United States of America ,19866,42903
 United States of America ,19867,42904
 United States of America ,19868,42905
 United States of America ,19869,42906
 United States of America ,19870,42907
 United States of America ,19871,42908
 United States of America ,19872,42909
 United States of America ,19873,42910
 United States of America ,19874,42911
 United States of America ,19875,42912
 United States of America ,19876,42913
 United States of America ,19877,42914
 United States of America ,19878,42915
 United States of America ,19879,42916
 United States of America ,19880,42917
 United States of America ,19881,42918
 United States of America ,19882,42919
 United States of America ,19883,42920
 United States of America ,19884,42921
 United States of America ,19885,42922
 United States of America ,19886,42923
 United States of America ,19887,42924
 United States of America ,19888,42925
 United States of America ,19889,42926
 United States of America ,19890,42927
 United States of America ,19891,42928
 United States of America ,19892,42929
 United States of America ,19893,42930
 United States of America ,19894,42931
 United States of America ,19895,42932
 United States of America ,19896,42933
 United States of America ,19897,42934
 United States of America ,19898,42935
 United States of America ,19899,42936
 United States of America ,19900,42937
 United States of America ,19901,42938
 United States of America ,19902,42939
 United States of America ,19903,42940
 United States of America ,19904,42941
 United States of America ,19905,42942
 United States of America ,19906,42943
 United States of America ,19907,42944
 United States of America ,19908,42945
 United States of America ,19909,42946
 United States of America ,19910,42947
 United States of America ,19911,42948
 United States of America ,19912,42949
 United States of America ,19913,42950
 United States of America ,19914,42951
 United States of America ,19915,42952
 United States of America ,19916,42953
 United States of America ,19917,42954
 United States of America ,19918,42955
 United States of America ,19919,42956
 United States of America ,19920,42957
 United States of America ,19921,42958
 United States of America ,19922,42959
 United States of America ,19923,42960
 United States of America ,19924,42961
 United States of America ,19925,42962
 United States of America ,19926,42963
 United States of America ,19927,42964
 United States of America ,19928,42965
 United States of America ,19929,42966
 United States of America ,19930,42967
 United States of America ,19931,42968
 United States of America ,19932,42969
 United States of America ,19933,42970
 United States of America ,19934,42971
 United States of America ,19935,42972
 United States of America ,19936,42973
 United States of America ,19937,42974
 United States of America ,19938,42975
 United States of America ,19939,42976
 United States of America ,19940,42977
 United States of America ,19941,42978
 United States of America ,19942,42979
 United States of America ,19943,42980
 United States of America ,19944,42981
 United States of America ,19945,42982
 United States of America ,19946,42983
 United States of America ,19947,42984
 United States of America ,19948,42985
 United States of America ,19949,42986
 United States of America ,19950,42987
 United States of America ,19951,42988
 United States of America ,19952,42989
 United States of America ,19953,42990
 United States of America ,19954,42991
 United States of America ,19955,42992
 United States of America ,19956,42993
 United States of America ,19957,42994
 United States of America ,19958,42995
 United States of America ,19959,42996
 United States of America ,19960,42997
 United States of America ,19961,42998
 United States of America ,19962,42999
 United States of America ,19963,43000
 United States of America ,19964,43001
 United States of America ,19965,43002
 United States of America ,19966,43003
 United States of America ,19967,43004
 United States of America ,19968,43005
 United States of America ,19969,43006
 United States of America ,19970,43007
 United States of America ,19971,43008
 United States of America ,19972,43009
 United States of America ,19973,43010
 United States of America ,19974,43011
 United States of America ,19975,43012
 United States of America ,19976,43013
 United States of America ,19977,43014
 United States of America ,19978,43015
 United States of America ,19979,43016
 United States of America ,19980,43017
 United States of America ,19981,43018
 United States of America ,19982,43019
 United States of America ,19983,43020
 United States of America ,19984,43021
 United States of America ,19985,43022
 United States of America ,19986,43023
 United States of America ,19987,43024
 United States of America ,19988,43025
 United States of America ,19989,43026
 United States of America ,19990,43027
 United States of America ,19991,43028
 United States of America ,19992,43029
 United States of America ,19993,43030
 United States of America ,19994,43031
 United States of America ,19995,43032
 United States of America ,19996,43033
 United States of America ,19997,43034
 United States of America ,19998,43035
 United States of America ,19999,43036
 United States of America ,20000,43037
 United States of America ,20001,43038
 United States of America ,20002,43039
 United States of America ,20003,43040
 United States of America ,20004,43041
 United States of America ,20005,43042
 United States of America ,20006,43043
 United States of America ,20007,43044
 United States of America ,20008,43045
 United States of America ,20009,43046
 United States of America ,20010,43047
 United States of America ,20011,43048
 United States of America ,20012,43049
 United States of America ,20013,43050
 United States of America ,20014,43051
 United States of America ,20015,43052
 United States of America ,20016,43053
 United States of America ,20017,43054
 United States of America ,20018,43055
 United States of America ,20019,43056
 United States of America ,20020,43057
 United States of America ,20021,43058
 United States of America ,20022,43059
 United States of America ,20023,43060
 United States of America ,20024,43061
 United States of America ,20025,43062
 United States of America ,20026,43063
 United States of America ,20027,43064
 United States of America ,20028,43065
 United States of America ,20029,43066
 United States of America ,20030,43067
 United States of America ,20031,43068
 United States of America ,20032,43069
 United States of America ,20033,43070
 United States of America ,20034,43071
 United States of America ,20035,43072
 United States of America ,20036,43073
 United States of America ,20037,43074
 United States of America ,20038,43075
 United States of America ,20039,43076
 United States of America ,20040,43077
 United States of America ,20041,43078
 United States of America ,20042,43079
 United States of America ,20043,43080
 United States of America ,20044,43081
 United States of America ,20045,43082
 United States of America ,20046,43083
 United States of America ,20047,43084
 United States of America ,20048,43085
 United States of America ,20049,43086
 United States of America ,20050,43087
 United States of America ,20051,43088
 United States of America ,20052,43089
 United States of America ,20053,43090
 United States of America ,20054,43091
 United States of America ,20055,43092
 United States of America ,20056,43093
 United States of America ,20057,43094
 United States of America ,20058,43095
 United States of America ,20059,43096
 United States of America ,20060,43097
 United States of America ,20061,43098
 United States of America ,20062,43099
 United States of America ,20063,43100
 United States of America ,20064,43101
 Spain|Middle East and North Africa ,20065,43102
 Egypt,20066,43103
 Egypt,20068,43104
" Iran, Islamic Republic of",20069,43105
 Uzbekistan,20070,43106
 Uzbekistan,20071,43107
 Uzbekistan,20072,43108
 India,20073,43109
 Uzbekistan,20074,43110
 Greece|Europe ,20075,43111
 Germany|Europe ,20077,43112
" Iran, Islamic Republic of|Middle East and North Africa ",20078,43113
 Syrian Arab Republic,20079,43114
 Russian Federation,20080,43115
 Russian Federation,20081,43116
 Canada ,20082,43117
 United States of America ,20083,43118
 United States of America,20084,43119
 United States of America,20085,43120
 United States of America,20086,43121
 United States of America,20087,43122
 United States of America ,20088,43123
 United States of America ,20089,43124
 United States of America ,20090,43125
 United States of America ,20091,43126
 United States of America ,20092,43127
 United States of America ,20093,43128
 United States of America ,20094,43129
 United States of America ,20095,43130
 United States of America ,20096,43131
 United States of America ,20097,43132
 United States of America ,20098,43133
 United States of America ,20099,43134
 United States of America ,20100,43135
 United States of America ,20101,43136
 United States of America ,20102,43137
 United States of America ,20103,43138
 United States of America,20104,43139
 United States of America ,20105,43140
 United States of America ,20106,43141
 United States of America ,20107,43142
 United States of America ,20108,43143
 United States of America ,20109,43144
 United States of America ,20110,43145
 United States of America ,20111,43146
 United States of America ,20112,43147
 United States of America ,20113,43148
 United States of America ,20114,43149
 United States of America ,20115,43150
 Cuba|Latin America and the Caribbean ,20116,43151
 United States of America ,20117,43152
 United States of America ,20118,43153
 United States of America ,20119,43154
 United States of America ,20120,43155
 United States of America ,20121,43156
 United States of America ,20122,43157
 United States of America ,20123,43158
 United States of America ,20124,43159
 United States of America ,20125,43160
 United States of America ,20126,43161
 United States of America ,20127,43162
 United States of America ,20128,43163
 Russian Federation,20129,43164
 Russian Federation,20130,43165
 Russian Federation,20131,43166
 Russian Federation,20132,43167
 Austria|Europe ,20133,43168
 Russian Federation,20134,43169
 Austria|Europe ,20135,43170
 France ,20136,43171
 Germany|Europe ,20137,43172
 Germany|Europe ,20138,43173
 France|Europe ,20139,43174
 Russian Federation,20140,43175
 Ukraine ,20141,43176
 China,20142,43177
 China,20143,43178
 Germany,20144,43179
 United States of America ,20145,43180
 Ethiopia,20146,43181
 Ethiopia,20147,43182
 India ,20148,43183
 Nepal,20149,43184
 India ,20150,43185
 India ,20151,43186
 India ,20152,43187
 India ,20153,43188
 India ,20154,43189
 India ,20155,43190
 India ,20156,43191
 India ,20157,43192
 India,20158,43193
 India ,20159,43194
 India,20160,43195
 India ,20161,43196
 India ,20162,43197
 India ,20163,43198
 India ,20164,43199
 India ,20165,43200
 Ethiopia,20166,43201
